item_id,order_id,product_id,category,quantity,unit_price,discount_pct,sale_price,line_total,cost_price,profit
ITEM0000804,ORD000335,PROD0056,Home & Kitchen,3,2751.0,0,2751.0,8253.0,1324.0,4281.0
ITEM0000805,ORD000336,PROD0046,Home & Kitchen,1,1798.0,15,1528.0,1528.0,1017.0,511.0
ITEM0000806,ORD000337,PROD0064,Sports,1,227.0,10,204.0,204.0,115.0,89.0
ITEM0000807,ORD000337,PROD0070,Sports,1,2229.0,0,2229.0,2229.0,1313.0,916.0
ITEM0000808,ORD000338,PROD0043,Home & Kitchen,2,4723.0,10,4251.0,8502.0,2417.0,3668.0
ITEM0000809,ORD000339,PROD0031,Grocery,3,418.0,0,418.0,1254.0,217.0,603.0
ITEM0000810,ORD000339,PROD0059,Sports,3,438.0,0,438.0,1314.0,287.0,453.0
ITEM0000811,ORD000339,PROD0012,Electronics,3,28199.0,0,28199.0,84597.0,15170.0,39087.0
ITEM0000812,ORD000340,PROD0106,Toys,3,1308.0,20,1046.0,3138.0,642.0,1212.0
ITEM0000813,ORD000340,PROD0054,Home & Kitchen,2,4959.0,20,3967.0,7934.0,3430.0,1074.0
ITEM0000814,ORD000340,PROD0023,Clothing,3,4142.0,5,3935.0,11805.0,1963.0,5916.0
ITEM0000815,ORD000341,PROD0060,Sports,2,3531.0,0,3531.0,7062.0,2392.0,2278.0
ITEM0000816,ORD000341,PROD0090,Beauty,2,1655.0,0,1655.0,3310.0,974.0,1362.0
ITEM0000817,ORD000342,PROD0077,Books,1,217.0,0,217.0,217.0,126.0,91.0
ITEM0000818,ORD000342,PROD0044,Home & Kitchen,2,1603.0,5,1523.0,3046.0,1055.0,936.0
ITEM0000819,ORD000342,PROD0105,Toys,3,1047.0,0,1047.0,3141.0,601.0,1338.0
ITEM0000820,ORD000343,PROD0087,Books,2,176.0,0,176.0,352.0,92.0,168.0
ITEM0000821,ORD000344,PROD0067,Sports,1,2927.0,0,2927.0,2927.0,1525.0,1402.0
ITEM0000822,ORD000344,PROD0093,Beauty,3,3779.0,0,3779.0,11337.0,2300.0,4437.0
ITEM0000823,ORD000345,PROD0093,Beauty,1,3779.0,0,3779.0,3779.0,2300.0,1479.0
ITEM0000824,ORD000345,PROD0004,Electronics,1,3593.0,0,3593.0,3593.0,2480.0,1113.0
ITEM0000825,ORD000346,PROD0094,Beauty,1,2053.0,0,2053.0,2053.0,1322.0,731.0
ITEM0000826,ORD000347,PROD0104,Toys,1,1963.0,0,1963.0,1963.0,1102.0,861.0
ITEM0000827,ORD000348,PROD0012,Electronics,2,28199.0,5,26789.0,53578.0,15170.0,23238.0
ITEM0000828,ORD000348,PROD0108,Toys,3,2458.0,0,2458.0,7374.0,1534.0,2772.0
ITEM0000829,ORD000348,PROD0098,Beauty,2,1667.0,0,1667.0,3334.0,994.0,1346.0
ITEM0000830,ORD000349,PROD0015,Clothing,1,4365.0,0,4365.0,4365.0,2690.0,1675.0
ITEM0000831,ORD000349,PROD0035,Grocery,2,657.0,0,657.0,1314.0,314.0,686.0
ITEM0000832,ORD000349,PROD0059,Sports,1,438.0,0,438.0,438.0,287.0,151.0
ITEM0000833,ORD000350,PROD0081,Books,1,566.0,0,566.0,566.0,383.0,183.0
ITEM0000834,ORD000350,PROD0064,Sports,2,227.0,5,216.0,432.0,115.0,202.0
ITEM0000835,ORD000350,PROD0096,Beauty,2,4597.0,5,4367.0,8734.0,2215.0,4304.0
ITEM0000836,ORD000350,PROD0017,Clothing,1,1679.0,0,1679.0,1679.0,1141.0,538.0
ITEM0000837,ORD000351,PROD0021,Clothing,1,2399.0,0,2399.0,2399.0,1663.0,736.0
ITEM0000838,ORD000351,PROD0019,Clothing,3,407.0,0,407.0,1221.0,218.0,567.0
ITEM0000839,ORD000351,PROD0028,Clothing,1,1356.0,15,1153.0,1153.0,709.0,444.0
ITEM0000840,ORD000351,PROD0105,Toys,3,1047.0,10,942.0,2826.0,601.0,1023.0
ITEM0000841,ORD000352,PROD0104,Toys,2,1963.0,10,1767.0,3534.0,1102.0,1330.0
ITEM0000842,ORD000352,PROD0092,Beauty,1,4421.0,0,4421.0,4421.0,2266.0,2155.0
ITEM0000843,ORD000353,PROD0043,Home & Kitchen,3,4723.0,5,4487.0,13461.0,2417.0,6210.0
ITEM0000844,ORD000353,PROD0009,Electronics,2,17154.0,0,17154.0,34308.0,11328.0,11652.0
ITEM0000845,ORD000353,PROD0057,Sports,3,2278.0,20,1822.0,5466.0,1431.0,1173.0
ITEM0000846,ORD000354,PROD0056,Home & Kitchen,1,2751.0,20,2201.0,2201.0,1324.0,877.0
ITEM0000847,ORD000354,PROD0068,Sports,2,1930.0,0,1930.0,3860.0,1232.0,1396.0
ITEM0000848,ORD000354,PROD0035,Grocery,3,657.0,0,657.0,1971.0,314.0,1029.0
ITEM0000849,ORD000354,PROD0090,Beauty,1,1655.0,0,1655.0,1655.0,974.0,681.0
ITEM0000850,ORD000355,PROD0015,Clothing,2,4365.0,0,4365.0,8730.0,2690.0,3350.0
ITEM0000851,ORD000355,PROD0099,Beauty,1,2586.0,0,2586.0,2586.0,1258.0,1328.0
ITEM0000852,ORD000355,PROD0078,Books,1,707.0,0,707.0,707.0,480.0,227.0
ITEM0000853,ORD000355,PROD0006,Electronics,3,9786.0,0,9786.0,29358.0,4437.0,16047.0
ITEM0000854,ORD000356,PROD0058,Sports,1,4171.0,5,3962.0,3962.0,2438.0,1524.0
ITEM0000855,ORD000356,PROD0020,Clothing,2,4949.0,0,4949.0,9898.0,2497.0,4904.0
ITEM0000856,ORD000356,PROD0067,Sports,1,2927.0,0,2927.0,2927.0,1525.0,1402.0
ITEM0000857,ORD000357,PROD0011,Electronics,2,38247.0,20,30598.0,61196.0,26098.0,9000.0
ITEM0000858,ORD000358,PROD0047,Home & Kitchen,1,4206.0,0,4206.0,4206.0,2268.0,1938.0
ITEM0000859,ORD000358,PROD0026,Clothing,1,2866.0,0,2866.0,2866.0,1787.0,1079.0
ITEM0000860,ORD000358,PROD0089,Beauty,2,4151.0,5,3943.0,7886.0,2122.0,3642.0
ITEM0000861,ORD000358,PROD0102,Beauty,1,4043.0,0,4043.0,4043.0,2741.0,1302.0
ITEM0000862,ORD000359,PROD0031,Grocery,1,418.0,15,355.0,355.0,217.0,138.0
ITEM0000863,ORD000359,PROD0072,Sports,2,2691.0,0,2691.0,5382.0,1673.0,2036.0
ITEM0000864,ORD000359,PROD0105,Toys,1,1047.0,0,1047.0,1047.0,601.0,446.0
ITEM0000865,ORD000359,PROD0092,Beauty,2,4421.0,5,4200.0,8400.0,2266.0,3868.0
ITEM0000866,ORD000360,PROD0020,Clothing,1,4949.0,15,4207.0,4207.0,2497.0,1710.0
ITEM0000867,ORD000361,PROD0095,Beauty,2,4508.0,5,4283.0,8566.0,2569.0,3428.0
ITEM0000868,ORD000361,PROD0033,Grocery,1,306.0,5,291.0,291.0,182.0,109.0
ITEM0000869,ORD000362,PROD0035,Grocery,2,657.0,0,657.0,1314.0,314.0,686.0
ITEM0000870,ORD000362,PROD0006,Electronics,3,9786.0,0,9786.0,29358.0,4437.0,16047.0
ITEM0000871,ORD000363,PROD0076,Books,3,623.0,0,623.0,1869.0,423.0,600.0
ITEM0000872,ORD000363,PROD0033,Grocery,3,306.0,5,291.0,873.0,182.0,327.0
ITEM0000873,ORD000363,PROD0044,Home & Kitchen,1,1603.0,0,1603.0,1603.0,1055.0,548.0
ITEM0000874,ORD000364,PROD0093,Beauty,3,3779.0,5,3590.0,10770.0,2300.0,3870.0
ITEM0000875,ORD000364,PROD0057,Sports,2,2278.0,0,2278.0,4556.0,1431.0,1694.0
ITEM0000876,ORD000364,PROD0098,Beauty,1,1667.0,0,1667.0,1667.0,994.0,673.0
ITEM0000877,ORD000365,PROD0105,Toys,3,1047.0,5,995.0,2985.0,601.0,1182.0
ITEM0000878,ORD000365,PROD0068,Sports,3,1930.0,10,1737.0,5211.0,1232.0,1515.0
ITEM0000879,ORD000365,PROD0103,Beauty,1,4376.0,0,4376.0,4376.0,2518.0,1858.0
ITEM0000880,ORD000365,PROD0017,Clothing,1,1679.0,0,1679.0,1679.0,1141.0,538.0
ITEM0000881,ORD000366,PROD0102,Beauty,3,4043.0,0,4043.0,12129.0,2741.0,3906.0
ITEM0000882,ORD000366,PROD0095,Beauty,1,4508.0,0,4508.0,4508.0,2569.0,1939.0
ITEM0000883,ORD000367,PROD0112,Toys,2,4035.0,10,3632.0,7264.0,2103.0,3058.0
ITEM0000884,ORD000367,PROD0109,Toys,3,3327.0,0,3327.0,9981.0,2308.0,3057.0
ITEM0000885,ORD000368,PROD0040,Grocery,2,211.0,0,211.0,422.0,99.0,224.0
ITEM0000886,ORD000369,PROD0044,Home & Kitchen,2,1603.0,5,1523.0,3046.0,1055.0,936.0
ITEM0000887,ORD000369,PROD0035,Grocery,2,657.0,15,558.0,1116.0,314.0,488.0
ITEM0000888,ORD000369,PROD0072,Sports,1,2691.0,0,2691.0,2691.0,1673.0,1018.0
ITEM0000889,ORD000369,PROD0091,Beauty,1,3339.0,10,3005.0,3005.0,2237.0,768.0
ITEM0000890,ORD000370,PROD0040,Grocery,2,211.0,0,211.0,422.0,99.0,224.0
ITEM0000891,ORD000370,PROD0106,Toys,1,1308.0,0,1308.0,1308.0,642.0,666.0
ITEM0000892,ORD000370,PROD0076,Books,1,623.0,5,592.0,592.0,423.0,169.0
ITEM0000893,ORD000370,PROD0101,Beauty,3,897.0,0,897.0,2691.0,462.0,1305.0
ITEM0000894,ORD000371,PROD0099,Beauty,3,2586.0,0,2586.0,7758.0,1258.0,3984.0
ITEM0000895,ORD000371,PROD0056,Home & Kitchen,3,2751.0,15,2338.0,7014.0,1324.0,3042.0
ITEM0000896,ORD000371,PROD0093,Beauty,2,3779.0,0,3779.0,7558.0,2300.0,2958.0
ITEM0000897,ORD000372,PROD0068,Sports,3,1930.0,0,1930.0,5790.0,1232.0,2094.0
ITEM0000898,ORD000372,PROD0031,Grocery,2,418.0,10,376.0,752.0,217.0,318.0
ITEM0000899,ORD000372,PROD0086,Books,2,501.0,0,501.0,1002.0,329.0,344.0
ITEM0000900,ORD000373,PROD0033,Grocery,3,306.0,0,306.0,918.0,182.0,372.0
ITEM0000901,ORD000374,PROD0028,Clothing,3,1356.0,0,1356.0,4068.0,709.0,1941.0
ITEM0000902,ORD000374,PROD0051,Home & Kitchen,2,3271.0,0,3271.0,6542.0,1743.0,3056.0
ITEM0000903,ORD000374,PROD0060,Sports,2,3531.0,15,3001.0,6002.0,2392.0,1218.0
ITEM0000904,ORD000374,PROD0084,Books,3,727.0,0,727.0,2181.0,411.0,948.0
ITEM0000905,ORD000375,PROD0094,Beauty,2,2053.0,0,2053.0,4106.0,1322.0,1462.0
ITEM0000906,ORD000375,PROD0061,Sports,1,1497.0,0,1497.0,1497.0,968.0,529.0
ITEM0000907,ORD000375,PROD0030,Clothing,2,4460.0,0,4460.0,8920.0,2408.0,4104.0
ITEM0000908,ORD000376,PROD0056,Home & Kitchen,3,2751.0,0,2751.0,8253.0,1324.0,4281.0
ITEM0000909,ORD000376,PROD0075,Books,3,720.0,0,720.0,2160.0,471.0,747.0
ITEM0000910,ORD000376,PROD0013,Electronics,2,40606.0,10,36545.0,73090.0,27844.0,17402.0
ITEM0000911,ORD000376,PROD0027,Clothing,1,1673.0,0,1673.0,1673.0,914.0,759.0
ITEM0000912,ORD000377,PROD0110,Toys,3,4452.0,10,4007.0,12021.0,2709.0,3894.0
ITEM0000913,ORD000377,PROD0071,Sports,3,4507.0,0,4507.0,13521.0,2329.0,6534.0
ITEM0000914,ORD000377,PROD0073,Books,2,215.0,5,204.0,408.0,148.0,112.0
ITEM0000915,ORD000377,PROD0047,Home & Kitchen,2,4206.0,15,3575.0,7150.0,2268.0,2614.0
ITEM0000916,ORD000378,PROD0059,Sports,1,438.0,0,438.0,438.0,287.0,151.0
ITEM0000917,ORD000378,PROD0026,Clothing,1,2866.0,5,2723.0,2723.0,1787.0,936.0
ITEM0000918,ORD000378,PROD0001,Electronics,3,42569.0,10,38312.0,114936.0,28776.0,28608.0
ITEM0000919,ORD000378,PROD0107,Toys,1,2027.0,5,1926.0,1926.0,945.0,981.0
ITEM0000920,ORD000379,PROD0012,Electronics,2,28199.0,0,28199.0,56398.0,15170.0,26058.0
ITEM0000921,ORD000379,PROD0099,Beauty,1,2586.0,0,2586.0,2586.0,1258.0,1328.0
ITEM0000922,ORD000379,PROD0033,Grocery,3,306.0,5,291.0,873.0,182.0,327.0
ITEM0000923,ORD000379,PROD0111,Toys,3,4509.0,10,4058.0,12174.0,2530.0,4584.0
ITEM0000924,ORD000380,PROD0015,Clothing,1,4365.0,0,4365.0,4365.0,2690.0,1675.0
ITEM0000925,ORD000381,PROD0022,Clothing,1,232.0,0,232.0,232.0,122.0,110.0
ITEM0000926,ORD000381,PROD0085,Books,1,714.0,15,607.0,607.0,374.0,233.0
ITEM0000927,ORD000381,PROD0032,Grocery,3,312.0,0,312.0,936.0,216.0,288.0
ITEM0000928,ORD000381,PROD0097,Beauty,3,998.0,5,948.0,2844.0,640.0,924.0
ITEM0000929,ORD000382,PROD0023,Clothing,3,4142.0,0,4142.0,12426.0,1963.0,6537.0
ITEM0000930,ORD000382,PROD0082,Books,1,770.0,10,693.0,693.0,488.0,205.0
ITEM0000931,ORD000382,PROD0091,Beauty,1,3339.0,5,3172.0,3172.0,2237.0,935.0
ITEM0000932,ORD000383,PROD0023,Clothing,2,4142.0,0,4142.0,8284.0,1963.0,4358.0
ITEM0000933,ORD000383,PROD0098,Beauty,1,1667.0,10,1500.0,1500.0,994.0,506.0
ITEM0000934,ORD000383,PROD0009,Electronics,1,17154.0,0,17154.0,17154.0,11328.0,5826.0
ITEM0000935,ORD000383,PROD0074,Books,3,524.0,0,524.0,1572.0,268.0,768.0
ITEM0000936,ORD000384,PROD0049,Home & Kitchen,1,2450.0,0,2450.0,2450.0,1652.0,798.0
ITEM0000937,ORD000384,PROD0001,Electronics,3,42569.0,10,38312.0,114936.0,28776.0,28608.0
ITEM0000938,ORD000385,PROD0089,Beauty,3,4151.0,15,3528.0,10584.0,2122.0,4218.0
ITEM0000939,ORD000386,PROD0079,Books,3,631.0,10,568.0,1704.0,379.0,567.0
ITEM0000940,ORD000386,PROD0026,Clothing,3,2866.0,0,2866.0,8598.0,1787.0,3237.0
ITEM0000941,ORD000387,PROD0035,Grocery,2,657.0,15,558.0,1116.0,314.0,488.0
ITEM0000942,ORD000387,PROD0042,Grocery,2,634.0,5,602.0,1204.0,288.0,628.0
ITEM0000943,ORD000388,PROD0037,Grocery,3,678.0,20,542.0,1626.0,470.0,216.0
ITEM0000944,ORD000388,PROD0076,Books,1,623.0,0,623.0,623.0,423.0,200.0
ITEM0000945,ORD000388,PROD0001,Electronics,2,42569.0,0,42569.0,85138.0,28776.0,27586.0
ITEM0000946,ORD000388,PROD0084,Books,2,727.0,5,691.0,1382.0,411.0,560.0
ITEM0000947,ORD000389,PROD0054,Home & Kitchen,2,4959.0,0,4959.0,9918.0,3430.0,3058.0
ITEM0000948,ORD000389,PROD0084,Books,3,727.0,5,691.0,2073.0,411.0,840.0
ITEM0000949,ORD000389,PROD0021,Clothing,1,2399.0,5,2279.0,2279.0,1663.0,616.0
ITEM0000950,ORD000390,PROD0092,Beauty,1,4421.0,0,4421.0,4421.0,2266.0,2155.0
ITEM0000951,ORD000390,PROD0094,Beauty,2,2053.0,0,2053.0,4106.0,1322.0,1462.0
ITEM0000952,ORD000390,PROD0008,Electronics,1,40577.0,5,38548.0,38548.0,25235.0,13313.0
ITEM0000953,ORD000390,PROD0056,Home & Kitchen,1,2751.0,0,2751.0,2751.0,1324.0,1427.0
ITEM0000954,ORD000391,PROD0069,Sports,1,2455.0,0,2455.0,2455.0,1471.0,984.0
ITEM0000955,ORD000391,PROD0054,Home & Kitchen,3,4959.0,0,4959.0,14877.0,3430.0,4587.0
ITEM0000956,ORD000391,PROD0020,Clothing,1,4949.0,0,4949.0,4949.0,2497.0,2452.0
ITEM0000957,ORD000392,PROD0106,Toys,3,1308.0,20,1046.0,3138.0,642.0,1212.0
ITEM0000958,ORD000392,PROD0100,Beauty,3,3820.0,0,3820.0,11460.0,2427.0,4179.0
ITEM0000959,ORD000392,PROD0055,Home & Kitchen,2,380.0,0,380.0,760.0,261.0,238.0
ITEM0000960,ORD000393,PROD0044,Home & Kitchen,2,1603.0,0,1603.0,3206.0,1055.0,1096.0
ITEM0000961,ORD000393,PROD0009,Electronics,1,17154.0,0,17154.0,17154.0,11328.0,5826.0
ITEM0000962,ORD000394,PROD0019,Clothing,1,407.0,15,346.0,346.0,218.0,128.0
ITEM0000963,ORD000394,PROD0073,Books,1,215.0,5,204.0,204.0,148.0,56.0
ITEM0000964,ORD000394,PROD0090,Beauty,1,1655.0,0,1655.0,1655.0,974.0,681.0
ITEM0000965,ORD000394,PROD0028,Clothing,3,1356.0,0,1356.0,4068.0,709.0,1941.0
ITEM0000966,ORD000395,PROD0109,Toys,1,3327.0,0,3327.0,3327.0,2308.0,1019.0
ITEM0000967,ORD000395,PROD0014,Electronics,1,16150.0,0,16150.0,16150.0,7616.0,8534.0
ITEM0000968,ORD000396,PROD0050,Home & Kitchen,2,2046.0,0,2046.0,4092.0,1304.0,1484.0
ITEM0000969,ORD000396,PROD0075,Books,3,720.0,0,720.0,2160.0,471.0,747.0
ITEM0000970,ORD000397,PROD0085,Books,1,714.0,0,714.0,714.0,374.0,340.0
ITEM0000971,ORD000398,PROD0057,Sports,2,2278.0,0,2278.0,4556.0,1431.0,1694.0
ITEM0000972,ORD000398,PROD0011,Electronics,3,38247.0,5,36335.0,109005.0,26098.0,30711.0
ITEM0000973,ORD000398,PROD0095,Beauty,3,4508.0,5,4283.0,12849.0,2569.0,5142.0
ITEM0000974,ORD000399,PROD0013,Electronics,2,40606.0,10,36545.0,73090.0,27844.0,17402.0
ITEM0000975,ORD000399,PROD0020,Clothing,2,4949.0,0,4949.0,9898.0,2497.0,4904.0
ITEM0000976,ORD000399,PROD0022,Clothing,3,232.0,5,220.0,660.0,122.0,294.0
ITEM0000977,ORD000399,PROD0005,Electronics,3,1162.0,0,1162.0,3486.0,617.0,1635.0
ITEM0000978,ORD000400,PROD0098,Beauty,1,1667.0,0,1667.0,1667.0,994.0,673.0
ITEM0000979,ORD000400,PROD0102,Beauty,2,4043.0,5,3841.0,7682.0,2741.0,2200.0
ITEM0000980,ORD000400,PROD0017,Clothing,1,1679.0,10,1511.0,1511.0,1141.0,370.0
ITEM0000981,ORD000401,PROD0015,Clothing,3,4365.0,0,4365.0,13095.0,2690.0,5025.0
ITEM0000982,ORD000401,PROD0041,Grocery,2,379.0,10,341.0,682.0,239.0,204.0
ITEM0000983,ORD000401,PROD0050,Home & Kitchen,3,2046.0,0,2046.0,6138.0,1304.0,2226.0
ITEM0000984,ORD000402,PROD0021,Clothing,3,2399.0,5,2279.0,6837.0,1663.0,1848.0
ITEM0000985,ORD000402,PROD0032,Grocery,2,312.0,5,296.0,592.0,216.0,160.0
ITEM0000986,ORD000402,PROD0048,Home & Kitchen,2,4065.0,0,4065.0,8130.0,2624.0,2882.0
ITEM0000987,ORD000403,PROD0050,Home & Kitchen,2,2046.0,0,2046.0,4092.0,1304.0,1484.0
ITEM0000988,ORD000403,PROD0015,Clothing,2,4365.0,15,3710.0,7420.0,2690.0,2040.0
ITEM0000989,ORD000404,PROD0074,Books,3,524.0,0,524.0,1572.0,268.0,768.0
ITEM0000990,ORD000404,PROD0045,Home & Kitchen,3,4492.0,5,4267.0,12801.0,2848.0,4257.0
ITEM0000991,ORD000404,PROD0063,Sports,2,2169.0,0,2169.0,4338.0,1157.0,2024.0
ITEM0000992,ORD000405,PROD0100,Beauty,1,3820.0,0,3820.0,3820.0,2427.0,1393.0
ITEM0000993,ORD000405,PROD0106,Toys,1,1308.0,5,1243.0,1243.0,642.0,601.0
ITEM0000994,ORD000405,PROD0060,Sports,3,3531.0,0,3531.0,10593.0,2392.0,3417.0
ITEM0000995,ORD000406,PROD0060,Sports,2,3531.0,0,3531.0,7062.0,2392.0,2278.0
ITEM0000996,ORD000406,PROD0069,Sports,2,2455.0,5,2332.0,4664.0,1471.0,1722.0
ITEM0000997,ORD000407,PROD0105,Toys,3,1047.0,0,1047.0,3141.0,601.0,1338.0
ITEM0000998,ORD000407,PROD0054,Home & Kitchen,3,4959.0,0,4959.0,14877.0,3430.0,4587.0
ITEM0000999,ORD000407,PROD0085,Books,3,714.0,10,643.0,1929.0,374.0,807.0
ITEM0001000,ORD000408,PROD0064,Sports,1,227.0,0,227.0,227.0,115.0,112.0
ITEM0001001,ORD000408,PROD0105,Toys,2,1047.0,5,995.0,1990.0,601.0,788.0
ITEM0001002,ORD000408,PROD0079,Books,1,631.0,0,631.0,631.0,379.0,252.0
ITEM0001003,ORD000409,PROD0076,Books,1,623.0,0,623.0,623.0,423.0,200.0
ITEM0001004,ORD000409,PROD0051,Home & Kitchen,3,3271.0,0,3271.0,9813.0,1743.0,4584.0
ITEM0001005,ORD000409,PROD0088,Books,2,516.0,0,516.0,1032.0,342.0,348.0
ITEM0001006,ORD000410,PROD0032,Grocery,1,312.0,0,312.0,312.0,216.0,96.0
ITEM0001007,ORD000410,PROD0077,Books,1,217.0,0,217.0,217.0,126.0,91.0
ITEM0001008,ORD000410,PROD0027,Clothing,1,1673.0,10,1506.0,1506.0,914.0,592.0
ITEM0001009,ORD000410,PROD0100,Beauty,3,3820.0,0,3820.0,11460.0,2427.0,4179.0
ITEM0001010,ORD000411,PROD0003,Electronics,3,2208.0,0,2208.0,6624.0,1243.0,2895.0
ITEM0001011,ORD000412,PROD0079,Books,1,631.0,0,631.0,631.0,379.0,252.0
ITEM0001012,ORD000412,PROD0025,Clothing,1,887.0,0,887.0,887.0,531.0,356.0
ITEM0001013,ORD000412,PROD0068,Sports,1,1930.0,0,1930.0,1930.0,1232.0,698.0
ITEM0001014,ORD000412,PROD0028,Clothing,3,1356.0,20,1085.0,3255.0,709.0,1128.0
ITEM0001015,ORD000413,PROD0012,Electronics,3,28199.0,0,28199.0,84597.0,15170.0,39087.0
ITEM0001016,ORD000413,PROD0099,Beauty,3,2586.0,5,2457.0,7371.0,1258.0,3597.0
ITEM0001017,ORD000414,PROD0033,Grocery,2,306.0,0,306.0,612.0,182.0,248.0
ITEM0001018,ORD000414,PROD0054,Home & Kitchen,2,4959.0,0,4959.0,9918.0,3430.0,3058.0
ITEM0001019,ORD000415,PROD0054,Home & Kitchen,2,4959.0,10,4463.0,8926.0,3430.0,2066.0
ITEM0001020,ORD000416,PROD0082,Books,1,770.0,0,770.0,770.0,488.0,282.0
ITEM0001021,ORD000417,PROD0068,Sports,2,1930.0,0,1930.0,3860.0,1232.0,1396.0
ITEM0001022,ORD000418,PROD0092,Beauty,1,4421.0,0,4421.0,4421.0,2266.0,2155.0
ITEM0001023,ORD000418,PROD0005,Electronics,1,1162.0,0,1162.0,1162.0,617.0,545.0
ITEM0001024,ORD000418,PROD0070,Sports,3,2229.0,15,1895.0,5685.0,1313.0,1746.0
ITEM0001025,ORD000418,PROD0083,Books,1,843.0,10,759.0,759.0,393.0,366.0
ITEM0001026,ORD000419,PROD0075,Books,2,720.0,15,612.0,1224.0,471.0,282.0
ITEM0001027,ORD000419,PROD0073,Books,1,215.0,5,204.0,204.0,148.0,56.0
ITEM0001028,ORD000419,PROD0035,Grocery,2,657.0,0,657.0,1314.0,314.0,686.0
ITEM0001029,ORD000420,PROD0022,Clothing,1,232.0,0,232.0,232.0,122.0,110.0
ITEM0001030,ORD000420,PROD0101,Beauty,1,897.0,0,897.0,897.0,462.0,435.0
ITEM0001031,ORD000420,PROD0039,Grocery,2,259.0,0,259.0,518.0,150.0,218.0
ITEM0001032,ORD000421,PROD0068,Sports,3,1930.0,0,1930.0,5790.0,1232.0,2094.0
ITEM0001033,ORD000421,PROD0070,Sports,1,2229.0,0,2229.0,2229.0,1313.0,916.0
ITEM0001034,ORD000422,PROD0040,Grocery,3,211.0,0,211.0,633.0,99.0,336.0
ITEM0001035,ORD000422,PROD0020,Clothing,3,4949.0,0,4949.0,14847.0,2497.0,7356.0
ITEM0001036,ORD000422,PROD0031,Grocery,3,418.0,15,355.0,1065.0,217.0,414.0
ITEM0001037,ORD000423,PROD0071,Sports,3,4507.0,0,4507.0,13521.0,2329.0,6534.0
ITEM0001038,ORD000423,PROD0076,Books,3,623.0,0,623.0,1869.0,423.0,600.0
ITEM0001039,ORD000423,PROD0094,Beauty,2,2053.0,0,2053.0,4106.0,1322.0,1462.0
ITEM0001040,ORD000424,PROD0043,Home & Kitchen,3,4723.0,0,4723.0,14169.0,2417.0,6918.0
ITEM0001041,ORD000424,PROD0104,Toys,3,1963.0,5,1865.0,5595.0,1102.0,2289.0
ITEM0001042,ORD000424,PROD0094,Beauty,1,2053.0,0,2053.0,2053.0,1322.0,731.0
ITEM0001043,ORD000424,PROD0018,Clothing,1,1842.0,0,1842.0,1842.0,919.0,923.0
ITEM0001044,ORD000425,PROD0080,Books,3,441.0,5,419.0,1257.0,261.0,474.0
ITEM0001045,ORD000426,PROD0060,Sports,2,3531.0,5,3354.0,6708.0,2392.0,1924.0
ITEM0001046,ORD000426,PROD0076,Books,1,623.0,0,623.0,623.0,423.0,200.0
ITEM0001047,ORD000427,PROD0083,Books,1,843.0,0,843.0,843.0,393.0,450.0
ITEM0001048,ORD000428,PROD0094,Beauty,3,2053.0,10,1848.0,5544.0,1322.0,1578.0
ITEM0001049,ORD000428,PROD0069,Sports,1,2455.0,0,2455.0,2455.0,1471.0,984.0
ITEM0001050,ORD000428,PROD0096,Beauty,1,4597.0,5,4367.0,4367.0,2215.0,2152.0
ITEM0001051,ORD000429,PROD0079,Books,1,631.0,15,536.0,536.0,379.0,157.0
ITEM0001052,ORD000429,PROD0001,Electronics,3,42569.0,0,42569.0,127707.0,28776.0,41379.0
ITEM0001053,ORD000429,PROD0113,Toys,3,2728.0,5,2592.0,7776.0,1896.0,2088.0
ITEM0001054,ORD000430,PROD0092,Beauty,2,4421.0,0,4421.0,8842.0,2266.0,4310.0
ITEM0001055,ORD000431,PROD0039,Grocery,1,259.0,0,259.0,259.0,150.0,109.0
ITEM0001056,ORD000431,PROD0037,Grocery,1,678.0,0,678.0,678.0,470.0,208.0
ITEM0001057,ORD000431,PROD0046,Home & Kitchen,1,1798.0,10,1618.0,1618.0,1017.0,601.0
ITEM0001058,ORD000432,PROD0036,Grocery,3,600.0,5,570.0,1710.0,391.0,537.0
ITEM0001059,ORD000432,PROD0044,Home & Kitchen,3,1603.0,0,1603.0,4809.0,1055.0,1644.0
ITEM0001060,ORD000432,PROD0084,Books,3,727.0,10,654.0,1962.0,411.0,729.0
ITEM0001061,ORD000433,PROD0016,Clothing,2,1314.0,5,1248.0,2496.0,778.0,940.0
ITEM0001062,ORD000434,PROD0090,Beauty,1,1655.0,5,1572.0,1572.0,974.0,598.0
ITEM0001063,ORD000434,PROD0037,Grocery,1,678.0,0,678.0,678.0,470.0,208.0
ITEM0001064,ORD000435,PROD0045,Home & Kitchen,2,4492.0,0,4492.0,8984.0,2848.0,3288.0
ITEM0001065,ORD000435,PROD0038,Grocery,2,583.0,10,525.0,1050.0,405.0,240.0
ITEM0001066,ORD000436,PROD0098,Beauty,2,1667.0,0,1667.0,3334.0,994.0,1346.0
ITEM0001067,ORD000437,PROD0001,Electronics,2,42569.0,0,42569.0,85138.0,28776.0,27586.0
ITEM0001068,ORD000437,PROD0061,Sports,1,1497.0,5,1422.0,1422.0,968.0,454.0
ITEM0001069,ORD000437,PROD0028,Clothing,1,1356.0,10,1220.0,1220.0,709.0,511.0
